,sms,label,cleaned
4749,"The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
",0,beauti life next second hide thousand secret wish everi second wonder ur life gud n
928,"K:)i will give my kvb acc details:)
",0,k give kvb acc detail
1133,"Good morning princess! How are you?
",0,good morn princess
606,"TaKe CaRE n gET WeLL sOOn
",0,take care n get well soon
4879,"No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
",1,polyphon tone ur mob everi week txt pt st tone free get txtin tell ur friend p tone repli hl info
572,"Do you know where my lab goggles went
",0,know lab goggl went
4911,"WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
",0,regret inform u nh ha made mistak u never actual born plea report yor local hospit b termin w r sorri inconveni
2426,"Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
",0,hey almost forgot happi b day babe love ya
4491,"My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
",0,comput fri onli essenti part keep spare becau fuck idiot roommat looovvv leav thing run full lt gt
5046,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us
",0,sent jd custom servic cum account execut ur mail id detail contact us
5511,"Lol they were mad at first but then they woke up and gave in.
",0,lol mad first woke gave
4179,"Two teams waiting for some players
",0,two team wait player
3903,"Right on brah, see you later
",0,right brah see later
942,"Theyre doing it to lots of places. Only hospitals and medical places are safe.
",0,theyr lot place onli hospit medic place safe
4743,"Ya very nice. . .be ready on thursday
",0,ya veri nice readi thursday
303,"Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
",0,oh way food fridg want go meal tonight
4802,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?
",0,guy car shop wa flirt got phone number paperwork call text nervou becau cour may address call hi boss tell know thi may get fire
5183,"K sure am in my relatives home. Sms me de. Pls:-)
",0,k sure rel home sm de pl
968,"What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
",0,u want come back beauti necklac token heart give onli wife like b see one give dont call wait till come
4238,"Life style garments account no please.
",0,life style garment account pleas
3911,"She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
",0,good wa wonder wont say hi smile cope long distanc
1856,"K.:)you are the only girl waiting in reception ah?
",0,k onli girl wait recept ah
3489,"Still i have not checked it da. . .
",0,still check da
2344,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)
",0,go write msg put dictionari mode cover screen hand press lt gt gentli remov ur hand interest
1466,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+
",1,guarant latest nokia phone gb ipod mp player prize txt word collect tc llc ny usa p mt msgrcvd
3842,"Howz pain.it will come down today.do as i said ystrday.ice and medicine.
",0,howz pain come today said ystrday ic medicin
3495,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P
",1,contact date servic someon know find call land line pobox w tg p
2615,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.
",0,sir hope day go smoothli realli hope wont bother bill settl thi month extra cash know thi challeng time also let know
559,"Hi Princess! Thank you for the pics. You are very pretty. How are you?
",0,hi princess thank pic veri pretti
1394,"Oh ok..
",0,oh ok
2861,"I want to be there so i can kiss you and feel you next to me
",0,want kiss feel next
2670,"we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
",1,tri contact respon offer new nokia fone camcord hit repli call deliveri
3258,"No, but you told me you were going, before you got drunk!
",0,told go befor got drunk
5114,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
",1,decemb mobil mth entitl updat latest colour camera mobil free call mobil updat vco free
4154,"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins
",1,urgent costa del sol holiday await collect call toclaim sae tc pobox stockport sk xh cost pm max min
249,"It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
",0,didnt work oh ok goodnight fix readi time wake veri dearli miss good night sleep
5125,"Hi Chikku, send some nice msgs
",0,hi chikku send nice msg
2624,"I'm coming home 4 dinner.
",0,come home dinner
966,"Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
",0,better still catch let ask sell lt gt
4049,"Lol or I could just starve and lose a pound by the end of the day.
",0,lol could starv lose pound end day
4504,"Stupid.its not possible
",0,stupid possibl
4385,"Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
",0,thank honey still heard anyth leav bit longer crowd tri later great advic thank hope cardiff still
3051,"Ok
",0,ok
2410,"Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
",0,aww first time u said u miss without ask miss u first love
269,"The evo. I just had to download flash. Jealous?
",0,evo download flash jealou
1471,"Take some small dose tablet for fever
",0,take small dose tablet fever
5317,"Hahaha..use your brain dear
",0,hahaha us brain dear
2099,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?
",0,dice art class thru thank though ani idea time come tomorrow
2360,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic
",1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook zed p per logo p
595,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...
",0,met stranger choo friend long world stand friendship never end let friend forev gud nitz
2811,"Mm so you asked me not to call radio
",0,mm ask call radio
2023,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription
",1,u win music gift voucher everi week start txt word draw tsc www ldew com skillgam winaweek age ppermesssubscript
2614,"Thanks for sending this mental ability question..
",0,thank send thi mental abil question
2463,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....
",0,rose need water season need chang poet need imagin mi phone need ur sm need ur love frndship forev
3069,"Boy you best get yo ass out here quick
",0,boy best get yo ass quick
349,"Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
",1,fanci shag interest sextextuk com txt xxuk suzi txt cost per msg tnc websit x
1162,"K. I will sent it again
",0,k sent
4334,"Y bishan lei... I tot Ã¼ say lavender? 
",0,bishan lei tot say lavend
3845,"Yeah that's what I thought, lemme know if anything's goin on later
",0,yeah thought lemm know anyth goin later
4729,"I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
",0,career tel ad u contact indyarock com send free sm remov phonebook sm lt gt
486,"If we win its really no 1 side for long time.
",0,win realli side long time
2627,"Unni thank you dear for the recharge..Rakhesh
",0,unni thank dear recharg rakhesh
2628,"I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
",0,know lack thi particular dramastorm detail part worri
4007,"IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
",0,im fine babe aint much tho saw scari movi yest quit funni want mrw afternoon town mall sumthin xx
5522,"No. I dont want to hear anything
",0,dont want hear anyth
1074,"Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
",0,lul im gettin juici gossip hospit two nur talk fat gettin one think obes oyea
1562,"Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
",0,dnt worri us ice piec cloth pack also take tablet
4901,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18
",1,ou guarant latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw h p mtmsgrcvd
3623,"Goin to workout lor... Muz lose e fats... 
",0,goin workout lor muz lose e fat
2494,"they released another Italian one today and it has a cosign option
",0,relea anoth italian one today ha cosign option
5535,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. 
",0,hey chief give bell get need talk thi royal visit st june
738,"Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY Â£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
",1,hi custom loyalti offer th new nokia mobil onli txtauction txt word start get ctxt tc p mtmsg
2950,"at bruce b downs &amp; fletcher now
",0,bruce b amp fletcher
5563,"Get me out of this dump heap. My mom decided to come to lowes. BORING.
",0,get thi dump heap mom decid come low bore
4867,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?
",0,oh shit thought wa trip loooooool make much sen grin sofa refer wa sleep couch link sent went trip oh babe go celebr rent
2207,"URGENT! Your mobile No 07xxxxxxxxx won a Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM
",1,urgent mobil xxxxxxxxx bonu caller prize thi nd attempt reach call asap box n qp ppm
864,"Did u find out what time the bus is at coz i need to sort some stuff out.
",0,u find time bu coz need sort stuff
